,serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
101,101,বান্দরবান,রুমা,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,বান্দরবান,থানচি,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,সিরাজগঞ্জ,বেলকুচি,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,সিরাজগঞ্জ,চৌহালি,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,সিরাজগঞ্জ,কামারখন্দ,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,সিরাজগঞ্জ,কাজীপুর,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,সিরাজগঞ্জ,রায়গঞ্জ,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,108,সিরাজগঞ্জ,শাহজাদপুর,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,110.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,সিরাজগঞ্জ,তাড়াশ,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,সিরাজগঞ্জ,উল্লাপাড়া,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
112,112,পাবনা,সুজানগর,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,পাবনা,ঈশ্বরদী,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114,পাবনা,ভাঙ্গুড়া,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,পাবনা,পাবনা সদর,104.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,116,পাবনা,বেড়া,97.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,65.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
117,117,পাবনা,আটঘরিয়া,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,118,পাবনা,চাটমোহর,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,পাবনা,সাঁথিয়া,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120,পাবনা,ফরিদপুর,971.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,720.0,171.0,43.0,11.0,3.0,1.0,1.0,0.0,0.0
121,121,বগুড়া,কাহালু,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
122,122,বগুড়া,বগুড়া সদর,83.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,বগুড়া,সারিয়াকান্দি,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124,বগুড়া,শাজাহানপুর,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
125,125,বগুড়া,দুপচাচিঁয়া,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,126,বগুড়া,আদমদিঘি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,বগুড়া,নন্দিগ্রাম,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
128,128,বগুড়া,সোনাতলা,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,বগুড়া,ধুনট,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,130,বগুড়া,গাবতলী,259.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,209.0,33.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
131,131,বগুড়া,শেরপুর,179.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,138.0,25.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
132,132,বগুড়া,শিবগঞ্জ,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133,রাজশাহী,পবা,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0
134,134,রাজশাহী,দুর্গাপুর,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
135,135,রাজশাহী,মোহনপুর,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,136,রাজশাহী,চারঘাট,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,রাজশাহী,পুঠিয়া,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138,রাজশাহী,বাঘা,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
139,139,রাজশাহী,গোদাগাড়ী,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,রাজশাহী,তানোর,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141,রাজশাহী,বাগমারা,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,142,নাটোর,নাটোর সদর,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
