,id,bang,2015,2016,2017,2018,2019,2020
1019,112,উল্লাপাড়া সদর,0.0,0.0,0.0,0.0,6.0,0.0
1020,112,রামকৃষ্ণপুর,0.0,0.0,0.0,6.0,2.0,0.0
1021,112,বাঙ্গালা,0.0,0.0,1.0,0.0,0.0,0.0
1022,112,উধুনিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1023,112,বড়পাঙ্গাসী,0.0,0.0,0.0,0.0,0.0,0.0
1024,112,দুর্গা নগর,0.0,0.0,0.0,0.0,0.0,0.0
1025,112,পূর্ণিমাগাতী,0.0,0.0,0.0,0.0,0.0,0.0
1026,112,সলঙ্গা,1.0,0.0,0.0,0.0,0.0,0.0
1027,112,হটিকুমরুল,0.0,0.0,0.0,0.0,0.0,0.0
1028,112,বড়হর,0.0,0.0,0.0,0.0,0.0,0.0
1029,112,পঞ্চক্রোশী,0.0,0.0,0.0,0.0,0.0,0.0
1030,112,সলপ,0.0,0.0,0.0,0.0,0.0,0.0
1031,112,মোহনপুর,0.0,0.0,1.0,0.0,8.0,0.0
1032,113,ভায়না,0.0,0.0,1.0,0.0,1.0,0.0
1033,113,তাঁতিবন্দ,0.0,0.0,1.0,3.0,11.0,0.0
1034,113,মানিকহাট,0.0,0.0,0.0,0.0,1.0,0.0
1035,113,দুলাই,0.0,0.0,0.0,0.0,3.0,0.0
1036,113,আহম্মদপুর,0.0,0.0,0.0,0.0,3.0,0.0
1037,113,রাণীনগর,0.0,0.0,0.0,0.0,4.0,0.0
1038,113,সাতবাড়ীয়া,0.0,0.0,0.0,0.0,0.0,0.0
1039,113,হাটখালী,0.0,0.0,0.0,0.0,0.0,0.0
1040,113,নাজিরগঞ্জ,0.0,0.0,0.0,0.0,4.0,0.0
1041,113,সাগরকান্দি,0.0,0.0,0.0,0.0,0.0,0.0
1042,114,সাঁড়া,0.0,0.0,0.0,0.0,2.0,0.0
1043,114,পাকশী,0.0,0.0,0.0,0.0,2.0,0.0
1044,114,মুলাডুলি,0.0,0.0,0.0,0.0,0.0,0.0
1045,114,দাশুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1046,114,ছলিমপুর,0.0,0.0,0.0,0.0,0.0,0.0
1047,114,সাহাপুর,0.0,0.0,1.0,2.0,3.0,0.0
1048,114,লক্ষীকুন্ডা,0.0,0.0,0.0,0.0,0.0,0.0
1049,115,ভাঙ্গুড়া,0.0,0.0,0.0,0.0,26.0,0.0
1050,115,খানমরিচ,0.0,0.0,0.0,0.0,0.0,0.0
1051,115,অষ্টমণিষা,0.0,0.0,0.0,0.0,0.0,0.0
1052,115,দিলপাশার,0.0,0.0,0.0,0.0,0.0,0.0
1053,115,পারভাঙ্গুড়া,0.0,0.0,0.0,0.0,0.0,0.0
1054,116,মালিগাছা,0.0,0.0,2.0,5.0,17.0,0.0
1055,116,মালঞ্চি,0.0,0.0,0.0,0.0,2.0,0.0
1056,116,গয়েশপুর,0.0,0.0,0.0,0.0,0.0,0.0
1057,116,আতাইকুলা,0.0,0.0,0.0,0.0,6.0,0.0
1058,116,চরতারাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1059,116,সাদুল্লাপুর,0.0,0.0,0.0,0.0,1.0,0.0
1060,116,ভাঁড়ারা,0.0,0.0,0.0,0.0,2.0,0.0
1061,116,দোগাছী,0.0,0.0,0.0,0.0,0.0,0.0
1062,116,হেমায়েতপুর,0.0,0.0,0.0,0.0,12.0,0.0
1063,116,দাপুনিয়া,1.0,0.0,0.0,0.0,1.0,0.0
1064,117,হাটুরিয়া নাকালিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1065,117,নতুন ভারেঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1066,117,কৈটোলা,0.0,0.0,0.0,0.0,0.0,0.0
1067,117,চাকলা,0.0,0.0,0.0,0.0,3.0,0.0
1068,117,জাতসাখিনি,0.0,0.0,0.0,0.0,0.0,0.0
1069,117,পুরান ভারেঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1070,117,রূপপুর,0.0,0.0,2.0,0.0,46.0,4.0
1071,117,মাসুমদিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1072,117,ঢালার চর,0.0,0.0,0.0,0.0,1.0,0.0
1073,118,মাজপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1074,118,চাঁদভা,0.0,0.0,0.0,0.0,0.0,0.0
1075,118,দেবোত্তর,0.0,0.0,0.0,0.0,2.0,0.0
1076,118,একদন্ত,0.0,0.0,0.0,0.0,3.0,0.0
1077,118,লক্ষীপুর,0.0,0.0,0.0,0.0,22.0,0.0
1078,119,হান্ডিয়াল,0.0,0.0,0.0,0.0,0.0,0.0
1079,119,ছাইকোলা,0.0,0.0,0.0,0.0,1.0,0.0
1080,119,নিমাইচড়া,0.0,0.0,0.0,0.0,0.0,0.0
1081,119,গুনাইগাছা,0.0,0.0,0.0,0.0,3.0,0.0
1082,119,পার্শ্বডাঙ্গা,0.0,0.0,0.0,0.0,1.0,0.0
1083,119,ফৈলজানা,0.0,0.0,0.0,0.0,0.0,0.0
1084,119,মুলগ্রাম,0.0,0.0,0.0,0.0,37.0,0.0
1085,119,হরিপুর,0.0,0.0,0.0,2.0,26.0,0.0
1086,119,মথুরাপুর,0.0,0.0,0.0,0.0,5.0,0.0
1087,119,বিলচলন,0.0,0.0,0.0,0.0,0.0,0.0
1088,119,দাতিয়া বামনগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1089,120,নাগডেমড়া,0.0,0.0,0.0,0.0,0.0,0.0
1090,120,ধুলাউড়ি,0.0,0.0,0.0,0.0,1.0,0.0
1091,120,ভুলবাড়ীয়া,0.0,0.0,0.0,0.0,0.0,0.0
1092,120,ধোপাদহ,0.0,0.0,0.0,0.0,2.0,0.0
1093,120,করমজা,0.0,0.0,0.0,0.0,1.0,0.0
1094,120,কাশিনাথপুর,0.0,0.0,0.0,0.0,0.0,0.0
1095,120,গৌরীগ্রাম,0.0,0.0,0.0,1.0,7.0,0.0
1096,120,নন্দনপুর,0.0,0.0,0.0,0.0,3.0,0.0
1097,120,ক্ষেতুপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1098,120,আর-আতাইকুলা,0.0,0.0,0.0,0.0,6.0,0.0
1099,121,বৃলাহিড়ীবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1100,121,পুঙ্গুলি,0.0,0.0,0.0,1.0,2.0,0.0
1101,121,ফরিদপুর,7.0,0.0,16.0,46.0,971.0,1.0
1102,121,হাদল,0.0,0.0,0.0,0.0,5.0,0.0
1103,121,বনওয়ারীনগর,0.0,0.0,0.0,0.0,0.0,0.0
1104,121,ডেমড়া,0.0,0.0,0.0,0.0,3.0,0.0
1105,122,বীরকেদার,0.0,0.0,0.0,0.0,0.0,0.0
1106,122,কালাই,0.0,0.0,1.0,34.0,2.0,0.0
1107,122,পাইকড়,0.0,0.0,0.0,0.0,0.0,0.0
1108,122,নারহট্ট,0.0,0.0,0.0,0.0,0.0,0.0
1109,122,মুরইল,0.0,0.0,0.0,0.0,0.0,0.0
1110,122,কাহালু,0.0,0.0,0.0,0.0,16.0,0.0
1111,122,দূর্গাপুর,0.0,0.0,0.0,0.0,6.0,0.0
1112,122,জামগ্রাম,0.0,0.0,0.0,1.0,7.0,0.0
1113,122,মালঞ্চা,0.0,0.0,0.0,0.0,2.0,0.0
1114,123,ফাঁপোর,0.0,0.0,0.0,1.0,34.0,0.0
1115,123,সাবগ্রাম,0.0,0.0,1.0,6.0,133.0,2.0
1116,123,নিশিন্দারা,0.0,0.0,0.0,0.0,0.0,0.0
1117,123,এরুলিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1118,123,রাজাপুর,0.0,0.0,0.0,36.0,87.0,0.0
1119,123,শাখারিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1120,123,শেখেরকোলা,0.0,0.0,0.0,0.0,0.0,0.0
1121,123,গোকুল,0.0,0.0,0.0,0.0,2.0,0.0
1122,123,নুনগোলা,0.0,0.0,0.0,0.0,0.0,0.0
1123,123,লাহিড়ীপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1124,123,নামুজা,0.0,0.0,0.0,0.0,2.0,0.0
1125,124,সারিয়াকান্দি সদর,0.0,0.0,0.0,0.0,3.0,0.0
1126,124,নারচী,0.0,0.0,0.0,0.0,0.0,0.0
1127,124,বোহাইল,0.0,0.0,0.0,0.0,0.0,0.0
1128,124,চালুয়াবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1129,124,চন্দনবাইশা,0.0,0.0,0.0,0.0,1.0,0.0
1130,124,হাটফুলবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1131,124,হাটশেরপুর,0.0,0.0,0.0,0.0,0.0,0.0
1132,124,কর্ণিবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1133,124,কাজলা,1.0,0.0,0.0,6.0,7.0,0.0
1134,124,কুতুবপুর,0.0,0.0,0.0,0.0,3.0,0.0
1135,124,কামালপুর,0.0,0.0,0.0,1.0,33.0,0.0
1136,124,ভেলাবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1137,125,আশেকপুর,0.0,0.0,0.0,0.0,1.0,0.0
1138,125,মাদলা,0.0,1.0,0.0,0.0,3.0,0.0
1139,125,মাঝিড়া,0.0,0.0,0.0,0.0,0.0,0.0
1140,125,আড়িয়া,0.0,0.0,0.0,1.0,43.0,0.0
1141,125,খরনা,0.0,0.0,0.0,0.0,0.0,0.0
1142,125,খোট্টাপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1143,125,চোপিনগর,0.0,0.0,0.0,0.0,0.0,0.0
1144,125,আমরুল,0.0,0.0,0.0,0.0,0.0,0.0
1145,125,গোহাইল,0.0,0.0,0.0,0.0,2.0,0.0
1146,126,জিয়ানগর,0.0,0.0,0.0,0.0,0.0,0.0
1147,126,চামরুল,0.0,0.0,0.0,0.0,1.0,0.0
1148,126,দুপচাঁচিয়া,0.0,0.0,0.0,0.0,17.0,0.0
1149,126,গুনাহার,0.0,0.0,0.0,0.0,10.0,0.0
1150,126,গোবিন্দপুর,2.0,0.0,0.0,1.0,6.0,0.0
1151,126,তালোড়া,0.0,0.0,0.0,0.0,0.0,0.0
1152,127,ছাতিয়ানগ্রাম,0.0,0.0,0.0,0.0,9.0,0.0
1153,127,নশরতপুর,0.0,0.0,0.0,0.0,0.0,0.0
1154,127,আদমদিঘি,0.0,0.0,0.0,0.0,4.0,0.0
1155,127,কুন্দগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1156,127,চাঁপাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1157,127,সান্তাহার,0.0,0.0,0.0,0.0,9.0,0.0
1158,128,বুড়ইল,0.0,0.0,0.0,0.0,0.0,0.0
1159,128,নন্দিগ্রাম,0.0,0.0,0.0,0.0,12.0,1.0
1160,128,ভাটরা,1.0,1.0,0.0,11.0,8.0,0.0
1161,128,থালতা মাঝগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1162,128,ভাটগ্রাম,1.0,1.0,0.0,11.0,8.0,0.0
1163,129,সোনাতলা,0.0,0.0,0.0,0.0,18.0,0.0
1164,129,বালুয়া,0.0,0.0,0.0,0.0,0.0,0.0
1165,129,জোড়গাছা,0.0,0.0,4.0,3.0,40.0,0.0
1166,129,দিগদাইড়,0.0,0.0,0.0,0.0,0.0,0.0
1167,129,মধুপুর,0.0,0.0,0.0,2.0,17.0,0.0
1168,129,পাকুল্ল্যা,0.0,0.0,0.0,0.0,0.0,0.0
1169,129,তেকানী চুকাইনগর,0.0,0.0,0.0,0.0,0.0,0.0
1170,130,নিমগাছি,0.0,0.0,0.0,0.0,12.0,0.0
1171,130,কালেরপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1172,130,চিকাশী,0.0,0.0,0.0,0.0,0.0,0.0
1173,130,গোসাইবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1174,130,ভান্ডারবাড়ী,0.0,0.0,0.0,0.0,1.0,0.0
1175,130,১গোপালনগর,0.0,0.0,0.0,0.0,0.0,0.0
1176,130,মথুরাপুর,0.0,0.0,0.0,0.0,5.0,0.0
1177,130,চৌকিবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1178,130,এলাঙ্গী,0.0,0.0,0.0,0.0,0.0,0.0
1179,130,ধুনট সদর,0.0,0.0,0.0,1.0,1.0,0.0
1180,131,বালিয়া দিঘী,0.0,0.0,0.0,0.0,0.0,0.0
1181,131,দক্ষিণপাড়া,0.0,0.0,0.0,0.0,5.0,0.0
1182,131,দুর্গাহাটা,0.0,0.0,0.0,0.0,0.0,0.0
1183,131,কাগইল,0.0,0.0,0.0,0.0,0.0,0.0
1184,131,সোনারায়,3.0,1.0,14.0,24.0,231.0,7.0
1185,131,রামেশ্বরপুর,0.0,0.0,0.0,0.0,1.0,0.0
1186,131,নাড়ুয়ামালা,0.0,0.0,0.0,0.0,1.0,0.0
1187,131,নেপালতলী,0.0,0.0,0.0,0.0,0.0,0.0
1188,131,গাবতলি,0.0,0.0,0.0,2.0,3.0,0.0
1189,131,মহিষাবান,0.0,0.0,0.0,0.0,0.0,0.0
1190,131,নশিপুর,0.0,0.0,0.0,0.0,0.0,0.0
1191,132,মির্জাপুর,0.0,0.0,1.0,2.0,102.0,2.0
1192,132,খামারকান্দি,0.0,0.0,0.0,0.0,4.0,0.0
1193,132,গাড়িদহ,0.0,0.0,0.0,0.0,1.0,0.0
1194,132,কুসুম্বী,0.0,0.0,0.0,0.0,1.0,0.0
1195,132,বিশালপুর,0.0,0.0,0.0,0.0,1.0,0.0
1196,132,সীমাবাড়ি,0.0,0.0,0.0,0.0,0.0,0.0
1197,132,শাহবন্দেগী,0.0,0.0,0.0,0.0,1.0,0.0
1198,132,সুঘাট,0.0,0.0,0.0,0.0,3.0,0.0
1199,132,খানপুর,0.0,0.0,0.0,0.0,8.0,0.0
1200,132,ভবানীপুর,0.0,0.0,0.0,2.0,20.0,0.0
1201,133,ময়দানহাট্টা,0.0,0.0,0.0,0.0,0.0,0.0
1202,133,কিচক,0.0,0.0,0.0,0.0,0.0,0.0
1203,133,আটমূল,0.0,0.0,0.0,0.0,0.0,0.0
1204,133,পিরব,0.0,0.0,0.0,0.0,0.0,0.0
1205,133,মাঝিহট্ট,0.0,0.0,0.0,0.0,0.0,0.0
1206,133,বুড়িগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
1207,133,বিহার,0.0,0.0,11.0,17.0,18.0,0.0
1208,133,শিবগঞ্জ,0.0,0.0,0.0,2.0,27.0,0.0
1209,133,দেউলি,0.0,0.0,0.0,0.0,0.0,0.0
1210,133,সৈয়দপুর,0.0,0.0,5.0,2.0,23.0,0.0
1211,133,মোকামতলা,0.0,0.0,0.0,0.0,0.0,0.0
1212,133,রায়নগর,0.0,0.0,0.0,0.0,1.0,0.0
1213,134,দর্শনপাড়া,0.0,0.0,0.0,0.0,4.0,0.0
1214,134,হুজুরী পাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1215,134,দামকুড়া,0.0,0.0,0.0,0.0,3.0,0.0
1216,134,হরিপুর,0.0,0.0,0.0,2.0,26.0,0.0
1217,134,হড়গ্রাম,0.0,0.0,0.0,0.0,3.0,0.0
1218,134,হরিয়ান,0.0,0.0,0.0,0.0,4.0,0.0
1219,134,বড়্গাছি,0.0,0.0,0.0,0.0,0.0,0.0
1220,134,পারিলা,0.0,0.0,0.0,2.0,8.0,0.0
1221,135,নওপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1222,135,কিসমতগণকৈড়,0.0,0.0,0.0,0.0,0.0,0.0
1223,135,পানানগর,0.0,0.0,0.0,0.0,0.0,0.0
1224,135,দেলুয়াবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1225,135,ঝালুকা,0.0,0.0,2.0,14.0,9.0,0.0
1226,135,মাড়িয়া,1.0,0.0,4.0,0.0,14.0,0.0
1227,135,জয়নগর,0.0,0.0,0.0,2.0,3.0,0.0
1228,136,ধুরইল,0.0,0.0,0.0,0.0,0.0,0.0
1229,136,ঘষিগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1230,136,রায়ঘাটি,0.0,0.0,0.0,0.0,0.0,0.0
1231,136,মৌগাছি,0.0,0.0,0.0,0.0,0.0,0.0
1232,136,বাকশিমইল,0.0,0.0,0.0,0.0,0.0,0.0
1233,136,জাহানাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1234,137,ইউসুফপুর,0.0,0.0,0.0,0.0,19.0,0.0
1235,137,শলুয়া,0.0,0.0,0.0,0.0,0.0,0.0
1236,137,সরদহ,0.0,0.0,0.0,0.0,0.0,0.0
1237,137,নিমপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1238,137,চারঘাট,0.0,0.0,0.0,1.0,10.0,0.0
1239,137,ভায়ালক্ষ্মীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1240,138,পুঠিয়া,0.0,0.0,0.0,1.0,37.0,0.0
1241,138,বেলপুকুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1242,138,বানেশ্বর,0.0,0.0,0.0,0.0,19.0,0.0
1243,138,ভালুক গাছি,0.0,0.0,0.0,0.0,0.0,0.0
1244,138,শিলমাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1245,138,জিউপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1246,139,বাজুবাঘা,0.0,0.0,0.0,0.0,0.0,0.0
1247,139,গড়গড়ি,0.0,0.0,0.0,0.0,0.0,0.0
1248,139,পাকুড়িয়া,0.0,0.0,0.0,0.0,6.0,0.0
1249,139,মনিগ্রাম,1.0,0.0,1.0,5.0,156.0,4.0
1250,139,বাউসা,0.0,0.0,0.0,0.0,2.0,0.0
1251,139,আড়ানী,0.0,0.0,0.0,0.0,7.0,0.0
1252,140,গোদাগাড়ী,0.0,0.0,0.0,0.0,10.0,0.0
1253,140,মোহনপুর,0.0,0.0,1.0,0.0,8.0,0.0
1254,140,পাকড়ী,0.0,0.0,0.0,0.0,0.0,0.0
1255,140,রিশিকুল,0.0,0.0,0.0,0.0,0.0,0.0
1256,140,গোগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1257,140,মাটিকাটা,1.0,0.0,0.0,0.0,2.0,1.0
1258,140,দেওপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1259,140,বাসুদেবপুর,0.0,0.0,0.0,1.0,14.0,0.0
1260,140,আষাড়িয়াদহ,0.0,0.0,0.0,0.0,0.0,0.0
1261,141,কলমা,0.0,0.0,0.0,0.0,1.0,0.0
1262,141,বাধাইড়,0.0,0.0,0.0,0.0,0.0,0.0
1263,141,পাঁচন্দর,0.0,0.0,0.0,0.0,0.0,0.0
1264,141,সরঞ্জাই,0.0,0.0,0.0,0.0,0.0,0.0
1265,141,তালন্দ,0.0,0.0,0.0,0.0,0.0,0.0
1266,141,কামারগাঁ,0.0,0.0,0.0,1.0,1.0,0.0
1267,141,চান্দুড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1268,142,গোবিন্দপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1269,142,নরদাস,0.0,0.0,0.0,0.0,0.0,0.0
1270,142,দ্বীপপুর,0.0,0.0,0.0,0.0,0.0,0.0
1271,142,বড়বিহানলী,0.0,0.0,0.0,0.0,0.0,0.0
1272,142,আউচপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1273,142,শ্রীপুর,0.0,0.0,0.0,3.0,48.0,0.0
1274,142,বাসুপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1275,142,কাচাড়ী কোয়লিপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1276,142,শুভডাঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1277,142,মাড়িয়া,1.0,0.0,4.0,0.0,14.0,0.0
1278,142,গণিপুর,0.0,0.0,0.0,0.0,2.0,0.0
1279,142,ঝিকড়া,0.0,0.0,0.0,0.0,0.0,0.0
1280,142,গোয়ালকান্দি,0.0,0.0,0.0,0.0,1.0,0.0
1281,142,হামিরকুৎসা,0.0,0.0,0.0,0.0,0.0,0.0
1282,142,যোগিপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
1283,142,সোনাডাঙ্গা,0.0,0.0,0.0,0.0,18.0,0.0
1284,143,ব্রহ্মপুর,0.0,0.0,0.0,0.0,0.0,0.0
1285,143,মাধনগর,0.0,0.0,0.0,0.0,0.0,0.0
1286,143,খাজুরা,0.0,0.0,0.0,0.0,1.0,0.0
1287,143,পিপরুল,0.0,0.0,0.0,0.0,1.0,0.0
1288,143,বিপ্রবেলঘড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1289,143,ছাতনী,0.0,0.0,0.0,0.0,0.0,0.0
1290,143,তেবাড়িয়া,0.0,0.0,0.0,0.0,1.0,0.0
1291,143,দিঘাপতিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1292,143,লক্ষীপুর খোলাবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1293,143,বড়হরিশপুর,0.0,0.0,0.0,0.0,0.0,0.0
1294,143,কাফুরিয়া,1.0,0.0,0.0,0.0,1.0,0.0
1295,143,হালসা,0.0,0.0,0.0,0.0,0.0,0.0
1296,144,শুকাশ,0.0,0.0,0.0,2.0,4.0,0.0
1297,144,ডাহিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1298,144,ইটালী,1.0,0.0,0.0,1.0,1.0,1.0
1299,144,কলম,1.0,1.0,0.0,7.0,52.0,0.0
1300,144,চামারী,0.0,0.0,0.0,0.0,7.0,0.0
1301,144,হাতিয়ানদহ,0.0,0.0,0.0,0.0,0.0,0.0
1302,144,লালোর,16.0,14.0,36.0,140.0,742.0,4.0
1303,144,শেরকোল,0.0,0.0,0.0,0.0,0.0,0.0
1304,144,তাজপুর,0.0,0.0,0.0,11.0,1.0,0.0
1305,144,চৌগ্রাম,0.0,0.0,0.0,0.0,0.0,0.0
1306,144,ছাতারদিঘী,0.0,0.0,0.0,0.0,0.0,0.0
1307,144,রামান্দখাজুরা,0.0,0.0,0.0,0.0,0.0,0.0
1308,145,জোয়াড়ী,0.0,0.0,0.0,0.0,1.0,0.0
1309,145,বড়াইগ্রাম,0.0,0.0,0.0,1.0,32.0,0.0
1310,145,জোনাইল,0.0,0.0,0.0,0.0,3.0,0.0
1311,145,নগর,15.0,2.0,60.0,84.0,1490.0,38.0
1312,145,মাঝগাও,0.0,0.0,0.0,0.0,0.0,0.0
1313,145,গোপালপুর,0.0,0.0,0.0,3.0,26.0,1.0
1314,145,চান্দাই,0.0,0.0,0.0,0.0,0.0,0.0
1315,146,পাঁকা,1.0,0.0,0.0,1.0,2.0,0.0
1316,146,জামনগর,0.0,0.0,0.0,1.0,0.0,0.0
1317,146,বাগাতিপাড়া,0.0,0.0,0.0,4.0,3.0,0.0
1318,146,দয়ারামপুর,0.0,0.0,0.0,0.0,0.0,0.0
1319,146,ফাগুয়ারদিয়াড়,0.0,0.0,0.0,0.0,0.0,0.0
1320,147,লালপুর,0.0,0.0,0.0,1.0,6.0,0.0
1321,147,ঈশ্বরদী,1.0,0.0,2.0,2.0,34.0,0.0
1322,147,চংধুপইল,0.0,0.0,0.0,0.0,0.0,0.0
1323,147,আড়বাব,0.0,0.0,0.0,0.0,0.0,0.0
1324,147,বিলমাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
1325,147,দুয়ারিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1326,147,ওয়ালিয়া,0.0,0.0,0.0,0.0,1.0,0.0
1327,147,দুড়দুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1328,147,অর্জুনপুর বরমহাটী,0.0,0.0,0.0,0.0,0.0,0.0
1329,147,কদিমচিলান,0.0,0.0,0.0,0.0,0.0,0.0
1330,148,নাজিরপুর,0.0,0.0,0.0,7.0,27.0,2.0
1331,148,বিয়াঘাট,0.0,0.0,0.0,0.0,0.0,0.0
1332,148,খুবজীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1333,148,ধারাবারিষা,0.0,0.0,0.0,0.0,0.0,0.0
1334,148,মসিন্দা,0.0,0.0,0.0,1.0,0.0,0.0
1335,148,চাপিলা,0.0,0.0,0.0,3.0,3.0,0.0
1336,150,রুকিন্দীপুর,0.0,0.0,0.0,0.0,0.0,0.0
1337,150,সোনামূখী,0.0,0.0,0.0,0.0,0.0,0.0
1338,150,তিলকপুর,0.0,0.0,0.0,0.0,3.0,0.0
1339,150,রায়কালী,0.0,0.0,0.0,0.0,0.0,0.0
1340,150,গোপীনাথপুর,0.0,0.0,0.0,0.0,3.0,0.0
1341,151,মাত্রাই,14.0,3.0,25.0,87.0,591.0,8.0
1342,151,আহম্মেদাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1343,151,পুনট,0.0,0.0,0.0,0.0,2.0,0.0
1344,151,জিন্দারপুর,0.0,0.0,0.0,0.0,0.0,0.0
1345,151,উদয়পুর,0.0,0.0,0.0,0.0,0.0,0.0
1346,152,আলমপুর,0.0,0.0,0.0,3.0,0.0,0.0
1347,152,বড়াইল,0.0,0.0,0.0,0.0,1.0,0.0
1348,152, তুলশীগংগা,0.0,0.0,0.0,0.0,0.0,0.0
1349,152,মামুদপুর,0.0,0.0,0.0,0.0,0.0,0.0
1350,152,বড়তারা,0.0,0.0,0.0,0.0,0.0,0.0
1351,153,বাগজানা,0.0,0.0,0.0,0.0,0.0,0.0
1352,153,ধরঞ্জি,0.0,0.0,0.0,0.0,0.0,0.0
1353,153,আয়মারসুলপুর,0.0,0.0,0.0,0.0,0.0,0.0
1354,153,বালিঘাটা,0.0,0.0,0.0,0.0,0.0,0.0
1355,153,আটাপুর,0.0,0.0,0.0,0.0,0.0,0.0
1356,153,মোহাম্মদপুর,4.0,1.0,32.0,19.0,331.0,13.0
1357,153,আওলাই,0.0,0.0,0.0,0.0,0.0,0.0
1358,153,কুসুম্বা,0.0,0.0,0.0,0.0,1.0,0.0
1359,154,আমদই,2.0,0.0,1.0,1.0,55.0,0.0
1360,154,বম্বু,0.0,0.0,0.0,0.0,0.0,0.0
1361,154,দোগাছি,1.0,0.0,0.0,0.0,3.0,0.0
1362,154,পুরানাপৈল,0.0,0.0,0.0,0.0,0.0,0.0
1363,154,জামালপুর,0.0,1.0,1.0,10.0,214.0,3.0
1364,154,চকবরকত,0.0,0.0,0.0,0.0,0.0,0.0
1365,154,মোহাম্মদাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
1366,154,ধলাহার,0.0,0.0,0.0,0.0,0.0,0.0
1367,154,ভাদসা,0.0,0.0,0.0,0.0,2.0,0.0
1368,155,আলাতুলী,0.0,0.0,0.0,0.0,0.0,0.0
1369,155,বারঘরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
1370,155,মহারাজপুর,0.0,0.0,0.0,0.0,0.0,0.0
1371,155,রানীহাটি,0.0,0.0,0.0,0.0,1.0,0.0
1372,155,বালিয়াডাঙ্গা,0.0,0.0,0.0,3.0,25.0,0.0
1373,155,গোবরাতলা,0.0,0.0,0.0,0.0,0.0,0.0
1374,155,ঝিলিম,0.0,0.0,2.0,3.0,13.0,0.0
1375,155,চর অনুপনগর,0.0,0.0,0.0,0.0,0.0,0.0
1376,155,দেবীনগর,0.0,0.0,0.0,0.0,1.0,0.0
1377,155,শাহজাহানপুর,0.0,1.0,2.0,0.0,25.0,2.0
1378,155,ইসলামপুর,0.0,1.0,2.0,49.0,45.0,1.0
1379,155,চরবাগডাঙ্গা,0.0,0.0,0.0,0.0,0.0,0.0
1380,155,নারায়নপুর,0.0,0.0,0.0,0.0,3.0,0.0
1381,155,সুন্দরপুর,0.0,0.0,0.0,0.0,0.0,0.0
