serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
107,12,রায়গঞ্জ,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,12,শাহজাদপুর,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,12,সিরাজগঞ্জ সদর,110.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
110,12,তাড়াশ,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,12,উল্লাপাড়া,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
112,13,সুজানগর,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
113,13,ঈশ্বরদী,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
114,13,ভাঙ্গুড়া,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,13,পাবনা সদর,104.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,13,বেড়া,97.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,65.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
117,13,আটঘরিয়া,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,13,চাটমোহর,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,13,সাঁথিয়া,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,13,ফরিদপুর,971.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,720.0,171.0,43.0,11.0,3.0,1.0,1.0,0.0,0.0
121,14,কাহালু,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
122,14,বগুড়া সদর,83.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
123,14,সারিয়াকান্দি,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,14,শাজাহানপুর,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
125,14,দুপচাচিঁয়া,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,14,আদমদিঘি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,14,নন্দিগ্রাম,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
128,14,সোনাতলা,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,14,ধুনট,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,14,গাবতলী,259.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,209.0,33.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
131,14,শেরপুর,179.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,138.0,25.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
132,14,শিবগঞ্জ,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
133,15,পবা,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0
134,15,দুর্গাপুর,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
135,15,মোহনপুর,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,15,চারঘাট,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
137,15,পুঠিয়া,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,15,বাঘা,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
139,15,গোদাগাড়ী,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
